Player,Time,ACS,Kills,Death,Assists,Kills - Death,ADR,First Kill,First Death,First Kill - First Death,HS%,Adversário,Mapa,Mapa Pick,Lado de Início,Data,Rounds Vencidos,Rounds Perdidos,Astra,Breach,Brimstone,Cypher,Kay/O,Jett,Killjoy,Omen,Phoenix,Raze,Reyna,Sage,Skye,Sova,Viper,Yoru,Etapa,Campeonato,Bracket,MD
Crws,X10,83,15,18,3,-3,475,0,1,-1,0%,Team Vikings,Icebox,X10,Defesa,25/05/2021,11,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
Sacy,Team Vikings,262,26,14,10,12,1688,1,1,0,30%,X10,Ascent,Team Vikings,Ataque,25/05/2021,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
sutecas,Team Vikings,221,19,18,6,1,1497,3,5,-2,36%,X10,Ascent,Team Vikings,Ataque,25/05/2021,14,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
saadhak,Team Vikings,210,18,14,5,4,1372,2,2,0,18%,X10,Ascent,Team Vikings,Ataque,25/05/2021,14,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
gtnziN,Team Vikings,191,16,18,5,-2,1343,0,3,-3,20%,X10,Ascent,Team Vikings,Ataque,25/05/2021,14,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
frz,Team Vikings,181,15,19,12,-4,1031,5,4,1,23%,X10,Ascent,Team Vikings,Ataque,25/05/2021,14,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
Patiphan,X10,234,20,19,13,1,1680,4,4,0,27%,Team Vikings,Ascent,Team Vikings,Defesa,25/05/2021,12,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
foxz,X10,218,18,20,10,-2,1597,3,1,2,19%,Team Vikings,Ascent,Team Vikings,Defesa,25/05/2021,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
Sushiboys,X10,177,15,17,4,-2,1313,1,2,-1,14%,Team Vikings,Ascent,Team Vikings,Defesa,25/05/2021,12,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
sScary,X10,167,15,19,6,-4,1060,3,2,1,15%,Team Vikings,Ascent,Team Vikings,Defesa,25/05/2021,12,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
Crws,X10,161,15,19,7,-4,918,4,2,2,15%,Team Vikings,Ascent,Team Vikings,Defesa,25/05/2021,12,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
ScreaM,Team Liquid,281,30,20,7,10,2330,4,5,-1,36%,Version1,Split,Version1,Defesa,25/05/2021,16,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
soulcas,Team Liquid,233,24,22,10,2,1684,1,1,0,33%,Version1,Split,Version1,Defesa,25/05/2021,16,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
L1NK,Team Liquid,224,23,20,8,3,1294,1,2,-1,25%,Version1,Split,Version1,Defesa,25/05/2021,16,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
Kryptix,Team Liquid,208,22,17,10,5,1297,0,0,0,21%,Version1,Split,Version1,Defesa,25/05/2021,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Masters Reykjavik,Superior - Quartas de Final,3
Jamppi,Team Liquid,150,14,24,3,-10,922,6,10,-4,17%,Version1,Split,Version1,Defesa,25/05/2021,16,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
vanity,Version1,244,24,24,12,0,1476,2,1,1,15%,Team Liquid,Split,Version1,Ataque,25/05/2021,14,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
penny,Version1,217,22,20,4,2,1474,8,5,3,22%,Team Liquid,Split,Version1,Ataque,25/05/2021,14,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
jammyz,Version1,195,19,25,8,-6,1274,2,3,-1,8%,Team Liquid,Split,Version1,Ataque,25/05/2021,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Masters Reykjavik,Superior - Quartas de Final,3
effys,Version1,192,22,19,9,3,1098,1,0,1,20%,Team Liquid,Split,Version1,Ataque,25/05/2021,14,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
Zellsis,Version1,185,16,25,9,-9,1257,5,3,2,12%,Team Liquid,Split,Version1,Ataque,25/05/2021,14,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
Jamppi,Team Liquid,338,31,19,1,12,1892,8,3,5,28%,Version1,Ascent,Team Liquid,Ataque,25/05/2021,11,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
ScreaM,Team Liquid,218,18,15,5,3,1953,4,3,1,31%,Version1,Ascent,Team Liquid,Ataque,25/05/2021,11,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
Kryptix,Team Liquid,176,13,15,4,-2,1120,1,0,1,25%,Version1,Ascent,Team Liquid,Ataque,25/05/2021,11,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
soulcas,Team Liquid,172,13,16,11,-3,1071,0,2,-2,48%,Version1,Ascent,Team Liquid,Ataque,25/05/2021,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
L1NK,Team Liquid,170,13,17,8,-4,1115,2,1,1,24%,Version1,Ascent,Team Liquid,Ataque,25/05/2021,11,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
penny,Version1,297,26,21,4,5,1756,4,4,0,21%,Team Liquid,Ascent,Team Liquid,Defesa,25/05/2021,13,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
Zellsis,Version1,209,17,18,6,-1,1335,2,2,0,17%,Team Liquid,Ascent,Team Liquid,Defesa,25/05/2021,13,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
vanity,Version1,185,15,17,5,-2,1104,2,5,-3,23%,Team Liquid,Ascent,Team Liquid,Defesa,25/05/2021,13,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
effys,Version1,182,14,16,3,-2,1133,1,2,-1,26%,Team Liquid,Ascent,Team Liquid,Defesa,25/05/2021,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
jammyz,Version1,126,10,16,7,-6,883,0,2,-2,20%,Team Liquid,Ascent,Team Liquid,Defesa,25/05/2021,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Masters Reykjavik,Superior - Quartas de Final,3
L1NK,Team Liquid,212,12,13,2,-1,1161,1,2,-1,35%,Version1,Haven,Desempate,Defesa,25/05/2021,4,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
ScreaM,Team Liquid,210,13,12,5,1,1516,2,2,0,55%,Version1,Haven,Desempate,Defesa,25/05/2021,4,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
Jamppi,Team Liquid,201,10,17,6,-7,1439,1,3,-2,21%,Version1,Haven,Desempate,Defesa,25/05/2021,4,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
Kryptix,Team Liquid,196,12,11,6,1,2205,3,1,2,19%,Version1,Haven,Desempate,Defesa,25/05/2021,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Masters Reykjavik,Superior - Quartas de Final,3
soulcas,Team Liquid,159,10,15,2,-5,1045,0,2,-2,38%,Version1,Haven,Desempate,Defesa,25/05/2021,4,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
Zellsis,Version1,387,24,10,5,14,3212,1,0,1,14%,Team Liquid,Haven,Desempate,Ataque,25/05/2021,13,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
penny,Version1,241,14,13,2,1,1764,3,1,2,23%,Team Liquid,Haven,Desempate,Ataque,25/05/2021,13,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
effys,Version1,183,12,9,5,3,1652,2,2,0,30%,Team Liquid,Haven,Desempate,Ataque,25/05/2021,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
vanity,Version1,174,10,15,3,-5,1056,2,2,0,30%,Team Liquid,Haven,Desempate,Ataque,25/05/2021,13,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
jammyz,Version1,132,8,10,3,-2,1006,2,2,0,25%,Team Liquid,Haven,Desempate,Ataque,25/05/2021,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Masters Reykjavik,Superior - Quartas de Final,3
ShahZaM,Sentinels,368,31,20,4,11,2124,5,4,1,30%,FNATIC,Icebox,FNATIC,Defesa,25/05/2021,13,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
TenZ,Sentinels,277,25,18,7,7,1438,4,3,1,13%,FNATIC,Icebox,FNATIC,Defesa,25/05/2021,13,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
zombs,Sentinels,183,13,18,10,-5,1057,2,2,0,13%,FNATIC,Icebox,FNATIC,Defesa,25/05/2021,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Masters Reykjavik,Superior - Quartas de Final,3
dapr,Sentinels,106,7,16,14,-9,702,1,0,1,15%,FNATIC,Icebox,FNATIC,Defesa,25/05/2021,13,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
SicK,Sentinels,105,9,15,7,-6,661,1,2,-1,31%,FNATIC,Icebox,FNATIC,Defesa,25/05/2021,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
Mistic,FNATIC,289,24,14,7,10,2163,4,0,4,31%,Sentinels,Icebox,FNATIC,Ataque,25/05/2021,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Masters Reykjavik,Superior - Quartas de Final,3
MAGNUM,FNATIC,216,16,17,8,-1,1924,1,1,0,26%,Sentinels,Icebox,FNATIC,Ataque,25/05/2021,11,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
Derke,FNATIC,215,17,18,3,-1,1747,3,7,-4,28%,Sentinels,Icebox,FNATIC,Ataque,25/05/2021,11,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
Boaster,FNATIC,205,16,18,6,-2,1775,2,2,0,29%,Sentinels,Icebox,FNATIC,Ataque,25/05/2021,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
doma,FNATIC,163,14,18,12,-4,969,1,3,-2,38%,Sentinels,Icebox,FNATIC,Ataque,25/05/2021,11,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
TenZ,Sentinels,316,24,16,8,8,1969,4,3,1,23%,FNATIC,Haven,Sentinels,Defesa,25/05/2021,13,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
dapr,Sentinels,216,19,13,7,6,1393,1,1,0,19%,FNATIC,Haven,Sentinels,Defesa,25/05/2021,13,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
zombs,Sentinels,211,17,16,8,1,1195,0,1,-1,11%,FNATIC,Haven,Sentinels,Defesa,25/05/2021,13,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
ShahZaM,Sentinels,192,14,17,6,-3,1243,5,1,4,21%,FNATIC,Haven,Sentinels,Defesa,25/05/2021,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
SicK,Sentinels,169,13,18,4,-5,1181,4,3,1,26%,FNATIC,Haven,Sentinels,Defesa,25/05/2021,13,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
Derke,FNATIC,312,24,19,5,5,2053,6,8,-2,26%,Sentinels,Haven,Sentinels,Ataque,25/05/2021,10,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
Boaster,FNATIC,220,16,16,6,0,1452,2,2,0,21%,Sentinels,Haven,Sentinels,Ataque,25/05/2021,10,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
doma,FNATIC,179,15,18,9,-3,1040,0,3,-3,20%,Sentinels,Haven,Sentinels,Ataque,25/05/2021,10,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
Mistic,FNATIC,159,12,17,11,-5,1024,0,1,-1,48%,Sentinels,Haven,Sentinels,Ataque,25/05/2021,10,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
MAGNUM,FNATIC,147,13,17,2,-4,1077,1,0,1,28%,Sentinels,Haven,Sentinels,Ataque,25/05/2021,10,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Quartas de Final,3
Patiphan,X10,319,24,11,5,13,2121,3,1,2,34%,Crazy Raccoon,Haven,X10,Ataque,26/05/2021,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Masters Reykjavik,Inferior - Rodada 1,3
foxz,X10,238,20,16,3,4,1459,5,4,1,25%,Crazy Raccoon,Haven,X10,Ataque,26/05/2021,13,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Inferior - Rodada 1,3
sScary,X10,196,18,12,3,6,939,0,2,-2,20%,Crazy Raccoon,Haven,X10,Ataque,26/05/2021,13,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Inferior - Rodada 1,3
Crws,X10,178,11,12,12,-1,1260,2,1,1,18%,Crazy Raccoon,Haven,X10,Ataque,26/05/2021,13,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,Masters Reykjavik,Inferior - Rodada 1,3
Sushiboys,X10,174,12,12,8,0,1099,3,1,2,10%,Crazy Raccoon,Haven,X10,Ataque,26/05/2021,13,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Inferior - Rodada 1,3
Munchkin,Crazy Raccoon,215,16,18,5,-2,1420,4,4,0,17%,X10,Haven,X10,Defesa,26/05/2021,9,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Masters Reykjavik,Inferior - Rodada 1,3
zepher,Crazy Raccoon,209,14,18,6,-4,1237,2,1,1,14%,X10,Haven,X10,Defesa,26/05/2021,9,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Inferior - Rodada 1,3
neth,Crazy Raccoon,185,14,15,2,-1,1651,1,5,-4,18%,X10,Haven,X10,Defesa,26/05/2021,9,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Inferior - Rodada 1,3
Medusa,Crazy Raccoon,153,11,17,8,-6,1108,2,3,-1,24%,X10,Haven,X10,Defesa,26/05/2021,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Masters Reykjavik,Inferior - Rodada 1,3
rion,Crazy Raccoon,97,8,17,4,-9,711,0,0,0,16%,X10,Haven,X10,Defesa,26/05/2021,9,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Inferior - Rodada 1,3
Sushiboys,X10,300,20,13,5,7,1865,3,1,2,29%,Crazy Raccoon,Icebox,Crazy Raccoon,Ataque,26/05/2021,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Inferior - Rodada 1,3
Patiphan,X10,292,18,15,5,3,1628,4,5,-1,28%,Crazy Raccoon,Icebox,Crazy Raccoon,Ataque,26/05/2021,13,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Inferior - Rodada 1,3
Crws,X10,267,17,10,8,7,1640,1,1,0,14%,Crazy Raccoon,Icebox,Crazy Raccoon,Ataque,26/05/2021,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Inferior - Rodada 1,3
foxz,X10,225,12,15,10,-3,1296,2,1,1,28%,Crazy Raccoon,Icebox,Crazy Raccoon,Ataque,26/05/2021,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Masters Reykjavik,Inferior - Rodada 1,3
sScary,X10,152,11,6,5,5,926,0,0,0,18%,Crazy Raccoon,Icebox,Crazy Raccoon,Ataque,26/05/2021,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Masters Reykjavik,Inferior - Rodada 1,3
neth,Crazy Raccoon,317,19,15,5,4,1857,2,0,2,24%,X10,Icebox,Crazy Raccoon,Defesa,26/05/2021,5,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Inferior - Rodada 1,3
zepher,Crazy Raccoon,246,17,14,1,3,1533,2,2,0,31%,X10,Icebox,Crazy Raccoon,Defesa,26/05/2021,5,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Inferior - Rodada 1,3
Medusa,Crazy Raccoon,187,10,17,4,-7,1642,1,2,-1,14%,X10,Icebox,Crazy Raccoon,Defesa,26/05/2021,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Masters Reykjavik,Inferior - Rodada 1,3
rion,Crazy Raccoon,132,8,16,3,-8,936,1,2,-1,35%,X10,Icebox,Crazy Raccoon,Defesa,26/05/2021,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Masters Reykjavik,Inferior - Rodada 1,3
Munchkin,Crazy Raccoon,95,5,16,10,-11,554,2,4,-2,9%,X10,Icebox,Crazy Raccoon,Defesa,26/05/2021,5,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,Masters Reykjavik,Inferior - Rodada 1,3
prozin,YNG Sharks,253,15,15,1,0,1663,2,1,1,33%,KRÜ,Icebox,KRÜ,Ataque,26/05/2021,5,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Masters Reykjavik,Inferior - Rodada 1,3
deNaro,YNG Sharks,230,13,15,2,-2,1374,0,2,-2,21%,KRÜ,Icebox,KRÜ,Ataque,26/05/2021,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Masters Reykjavik,Inferior - Rodada 1,3
gaabxx,YNG Sharks,137,9,18,2,-9,562,2,5,-3,13%,KRÜ,Icebox,KRÜ,Ataque,26/05/2021,5,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Inferior - Rodada 1,3
light,YNG Sharks,100,5,14,4,-9,696,1,2,-1,22%,KRÜ,Icebox,KRÜ,Ataque,26/05/2021,5,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Inferior - Rodada 1,3
fra,YNG Sharks,73,4,15,6,-11,500,0,3,-3,19%,KRÜ,Icebox,KRÜ,Ataque,26/05/2021,5,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,Masters Reykjavik,Inferior - Rodada 1,3
bnj,KRÜ,300,18,8,13,10,1931,2,1,1,18%,YNG Sharks,Icebox,KRÜ,Defesa,26/05/2021,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Masters Reykjavik,Inferior - Rodada 1,3
NagZ,KRÜ,250,19,7,0,12,1703,3,0,3,30%,YNG Sharks,Icebox,KRÜ,Defesa,26/05/2021,13,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Inferior - Rodada 1,3
Klaus,KRÜ,249,13,11,8,2,1392,5,2,3,20%,YNG Sharks,Icebox,KRÜ,Defesa,26/05/2021,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Inferior - Rodada 1,3
Mazino,KRÜ,227,15,12,5,3,1449,0,1,-1,20%,YNG Sharks,Icebox,KRÜ,Defesa,26/05/2021,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Masters Reykjavik,Inferior - Rodada 1,3
delz1k,KRÜ,180,12,8,3,4,1051,3,1,2,19%,YNG Sharks,Icebox,KRÜ,Defesa,26/05/2021,13,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,Masters Reykjavik,Inferior - Rodada 1,3
prozin,YNG Sharks,287,18,16,2,2,1662,7,4,3,13%,KRÜ,Bind,YNG Sharks,Ataque,26/05/2021,13,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Masters Reykjavik,Inferior - Rodada 1,3
light,YNG Sharks,179,12,13,1,-1,1015,2,1,1,35%,KRÜ,Bind,YNG Sharks,Ataque,26/05/2021,13,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Inferior - Rodada 1,3
gaabxx,YNG Sharks,148,9,14,3,-5,871,1,3,-2,31%,KRÜ,Bind,YNG Sharks,Ataque,26/05/2021,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Masters Reykjavik,Inferior - Rodada 1,3
deNaro,YNG Sharks,128,7,15,4,-8,866,0,0,0,15%,KRÜ,Bind,YNG Sharks,Ataque,26/05/2021,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Masters Reykjavik,Inferior - Rodada 1,3
fra,YNG Sharks,95,5,14,8,-9,699,0,1,-1,19%,KRÜ,Bind,YNG Sharks,Ataque,26/05/2021,13,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,Masters Reykjavik,Inferior - Rodada 1,3
Mazino,KRÜ,289,19,11,11,8,1745,2,3,-1,16%,YNG Sharks,Bind,YNG Sharks,Defesa,26/05/2021,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Masters Reykjavik,Inferior - Rodada 1,3
delz1k,KRÜ,253,19,8,5,11,1465,1,0,1,27%,YNG Sharks,Bind,YNG Sharks,Defesa,26/05/2021,6,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Inferior - Rodada 1,3
Klaus,KRÜ,198,13,8,4,5,1221,2,0,2,22%,YNG Sharks,Bind,YNG Sharks,Defesa,26/05/2021,6,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,Masters Reykjavik,Inferior - Rodada 1,3
NagZ,KRÜ,157,11,10,4,1,889,2,2,0,20%,YNG Sharks,Bind,YNG Sharks,Defesa,26/05/2021,6,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,Masters Reykjavik,Inferior - Rodada 1,3
bnj,KRÜ,150,10,14,5,-4,973,2,5,-3,20%,YNG Sharks,Bind,YNG Sharks,Defesa,26/05/2021,6,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Masters Reykjavik,Inferior - Rodada 1,3
ShahZaM,Sentinels,318,21,17,3,4,1874,5,4,1,14%,Team Vikings,Icebox,Team Vikings,Defesa,26/05/2021,13,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Semifinal,3
TenZ,Sentinels,266,19,13,4,6,1421,3,3,0,21%,Team Vikings,Icebox,Team Vikings,Defesa,26/05/2021,13,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,Masters Reykjavik,Superior - Semifinal,3
SicK,Sentinels,202,15,9,3,6,998,1,0,1,2%,Team Vikings,Icebox,Team Vikings,Defesa,26/05/2021,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Masters Reykjavik,Superior - Semifinal,3
dapr,Sentinels,171,12,12,11,0,846,1,0,1,19%,Team Vikings,Icebox,Team Vikings,Defesa,26/05/2021,13,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,Masters Reykjavik,Superior - Semifinal,3
zombs,Sentinels,139,10,13,8,-3,1296,1,2,-1,25%,Team Vikings,Icebox,Team Vikings,Defesa,26/05/2021,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Masters Reykjavik,Superior - Semifinal,3
Sacy,Team Vikings,260,16,15,4,1,1739,1,3,-2,41%,Sentinels,Icebox,Team Vikings,Ataque,26/05/2021,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Masters Reykjavik,Superior - Semifinal,3
saadhak,Team Vikings,215,14,16,3,-2,1413,5,2,3,21%,Sentinels,Icebox,Team Vikings,Ataque,26/05/2021,7,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Semifinal,3
sutecas,Team Vikings,193,13,16,6,-3,1020,1,3,-2,16%,Sentinels,Icebox,Team Vikings,Ataque,26/05/2021,7,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Semifinal,3
gtnziN,Team Vikings,181,11,13,5,-2,1300,0,0,0,11%,Sentinels,Icebox,Team Vikings,Ataque,26/05/2021,7,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Semifinal,3
frz,Team Vikings,165,10,17,2,-7,1103,2,3,-1,21%,Sentinels,Icebox,Team Vikings,Ataque,26/05/2021,7,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Masters Reykjavik,Superior - Semifinal,3
